id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2
756,2021,Mohali,2021-04-16,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Rajasthan Royals,0,2,YS Chahal,"PCA Stadium, Mohali",Umpire A,Umpire B
757,2021,Chennai,2021-04-17,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Royal Challengers Bangalore,0,3,RG Sharma,"MA Chidambaram Stadium, Chennai",Umpire A,Umpire B
758,2021,Kolkata,2021-04-18,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kolkata Knight Riders,0,2,R Ashwin,"Eden Gardens, Kolkata",Umpire A,Umpire B
759,2021,Bangalore,2021-04-19,Rajasthan Royals,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,25,0,DJ Bravo,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
760,2021,Ahmedabad,2021-04-20,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,YS Chahal,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
761,2021,Hyderabad,2021-04-21,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Chennai Super Kings,0,8,V Kohli,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",Umpire A,Umpire B
762,2021,Jaipur,2021-04-22,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,bat,normal,0,Delhi Capitals,0,5,K Rabada,"Sawai Mansingh Stadium, Jaipur",Umpire A,Umpire B
763,2021,Kolkata,2021-04-23,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,0,5,SS Iyer,"Eden Gardens, Kolkata",Umpire A,Umpire B
764,2021,Jaipur,2021-04-24,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,29,0,Harbhajan Singh,"Sawai Mansingh Stadium, Jaipur",Umpire A,Umpire B
765,2021,Mumbai,2021-04-25,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,normal,0,Chennai Super Kings,90,0,RR Pant,"Wankhede Stadium, Mumbai",Umpire A,Umpire B
766,2021,Lucknow,2021-04-26,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,normal,0,Royal Challengers Bangalore,42,0,AB de Villiers,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
767,2021,Ahmedabad,2021-04-27,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,0,1,MS Dhoni,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
768,2021,Chennai,2021-04-28,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,normal,0,Mumbai Indians,0,7,UT Yadav,"MA Chidambaram Stadium, Chennai",Umpire A,Umpire B
769,2021,Lucknow,2021-04-29,Chennai Super Kings,Punjab Kings,Punjab Kings,field,normal,0,Chennai Super Kings,0,2,RG Sharma,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
770,2021,Bangalore,2021-04-30,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,22,0,SP Narine,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
771,2021,Lucknow,2021-05-01,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,0,4,R Ashwin,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
772,2021,Kolkata,2021-05-02,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,45,0,SS Iyer,"Eden Gardens, Kolkata",Umpire A,Umpire B
773,2021,Chennai,2021-05-03,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,normal,0,Kolkata Knight Riders,33,0,SL Malinga,"MA Chidambaram Stadium, Chennai",Umpire A,Umpire B
774,2021,Jaipur,2021-05-04,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,33,0,R Ashwin,"Sawai Mansingh Stadium, Jaipur",Umpire A,Umpire B
775,2021,Jaipur,2021-05-05,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,K Rabada,"Sawai Mansingh Stadium, Jaipur",Umpire A,Umpire B
776,2021,Delhi,2021-05-06,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,0,4,T Natarajan,"Arun Jaitley Stadium, Delhi",Umpire A,Umpire B
777,2021,Lucknow,2021-05-07,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,0,Rajasthan Royals,0,3,HH Pandya,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
778,2021,Mumbai,2021-05-08,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,SR Watson,"Wankhede Stadium, Mumbai",Umpire A,Umpire B
779,2021,Lucknow,2021-05-09,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,normal,0,Punjab Kings,0,4,SS Iyer,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
780,2021,Ahmedabad,2021-05-10,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,81,0,Z Khan,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
781,2021,Bangalore,2021-05-11,Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,normal,0,Chennai Super Kings,12,0,RA Jadeja,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
782,2021,Mohali,2021-05-12,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,normal,0,Sunrisers Hyderabad,41,0,SS Iyer,"PCA Stadium, Mohali",Umpire A,Umpire B
783,2021,Mumbai,2021-05-13,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,normal,0,Sunrisers Hyderabad,0,4,KL Rahul,"Wankhede Stadium, Mumbai",Umpire A,Umpire B
784,2021,Ahmedabad,2021-05-14,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,11,0,Mohammed Shami,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
785,2022,Chennai,2022-03-20,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,normal,0,Sunrisers Hyderabad,0,6,AT Rayudu,"MA Chidambaram Stadium, Chennai",Umpire A,Umpire B
786,2022,Delhi,2022-03-21,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,field,normal,0,Kolkata Knight Riders,72,0,SL Malinga,"Arun Jaitley Stadium, Delhi",Umpire A,Umpire B
787,2022,Lucknow,2022-03-22,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Mumbai Indians,5,0,UT Yadav,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
788,2022,Lucknow,2022-03-23,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,normal,0,Royal Challengers Bangalore,33,0,JC Archer,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
789,2022,Lucknow,2022-03-24,Delhi Capitals,Lucknow Super Giants,Delhi Capitals,field,normal,0,Lucknow Super Giants,23,0,F du Plessis,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
790,2022,Chennai,2022-03-25,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,0,7,JC Archer,"MA Chidambaram Stadium, Chennai",Umpire A,Umpire B
791,2022,Ahmedabad,2022-03-26,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Rajasthan Royals,0,8,V Kohli,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
792,2022,Ahmedabad,2022-03-27,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,6,A Mishra,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
793,2022,Jaipur,2022-03-28,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Delhi Capitals,23,0,MM Sharma,"Sawai Mansingh Stadium, Jaipur",Umpire A,Umpire B
794,2022,Bangalore,2022-03-29,Delhi Capitals,Punjab Kings,Delhi Capitals,bat,normal,0,Punjab Kings,82,0,KA Pollard,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
795,2022,Kolkata,2022-03-30,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,bat,normal,0,Lucknow Super Giants,78,0,CH Gayle,"Eden Gardens, Kolkata",Umpire A,Umpire B
796,2022,Mohali,2022-03-31,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,1,Z Khan,"PCA Stadium, Mohali",Umpire A,Umpire B
797,2022,Ahmedabad,2022-04-01,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,field,normal,0,Rajasthan Royals,9,0,DA Warner,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
798,2022,Hyderabad,2022-04-02,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,normal,0,Kolkata Knight Riders,36,0,SP Narine,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",Umpire A,Umpire B
799,2022,Delhi,2022-04-03,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,T Natarajan,"Arun Jaitley Stadium, Delhi",Umpire A,Umpire B
800,2022,Lucknow,2022-04-04,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,normal,0,Sunrisers Hyderabad,84,0,SR Watson,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
801,2022,Kolkata,2022-04-05,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,Mohammed Shami,"Eden Gardens, Kolkata",Umpire A,Umpire B
802,2022,Jaipur,2022-04-06,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,field,normal,0,Chennai Super Kings,20,0,MM Sharma,"Sawai Mansingh Stadium, Jaipur",Umpire A,Umpire B
803,2022,Hyderabad,2022-04-07,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,4,0,HV Patel,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",Umpire A,Umpire B
804,2022,Lucknow,2022-04-08,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,41,0,HH Pandya,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
805,2022,Bangalore,2022-04-09,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,5,0,AM Rahane,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
806,2022,Mumbai,2022-04-10,Punjab Kings,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Punjab Kings,53,0,JP Duminy,"Wankhede Stadium, Mumbai",Umpire A,Umpire B
807,2022,Jaipur,2022-04-11,Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,0,Gujarat Titans,0,9,RR Pant,"Sawai Mansingh Stadium, Jaipur",Umpire A,Umpire B
808,2022,Mohali,2022-04-12,Rajasthan Royals,Delhi Capitals,Delhi Capitals,bat,normal,0,Rajasthan Royals,46,0,A Nehra,"PCA Stadium, Mohali",Umpire A,Umpire B
809,2022,Hyderabad,2022-04-13,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,5,CH Gayle,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",Umpire A,Umpire B
810,2022,Chennai,2022-04-14,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,RG Sharma,"MA Chidambaram Stadium, Chennai",Umpire A,Umpire B
811,2022,Ahmedabad,2022-04-15,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Mumbai Indians,53,0,RA Jadeja,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
812,2022,Delhi,2022-04-16,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,bat,normal,0,Royal Challengers Bangalore,0,7,UT Yadav,"Arun Jaitley Stadium, Delhi",Umpire A,Umpire B
813,2022,Mohali,2022-04-17,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,66,0,RA Jadeja,"PCA Stadium, Mohali",Umpire A,Umpire B
814,2022,Ahmedabad,2022-04-18,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,bat,normal,0,Lucknow Super Giants,19,0,MS Dhoni,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
815,2022,Bangalore,2022-04-19,Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants,field,normal,0,Royal Challengers Bangalore,60,0,UT Yadav,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
816,2022,Mohali,2022-04-20,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,field,normal,0,Gujarat Titans,62,0,KL Rahul,"PCA Stadium, Mohali",Umpire A,Umpire B
817,2022,Bangalore,2022-04-21,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Rajasthan Royals,33,0,DA Warner,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
818,2022,Hyderabad,2022-04-22,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Punjab Kings,42,0,V Kohli,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",Umpire A,Umpire B
819,2022,Bangalore,2022-04-23,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Mumbai Indians,60,0,MS Dhoni,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
820,2022,Kolkata,2022-04-24,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,normal,0,Chennai Super Kings,52,0,HV Patel,"Eden Gardens, Kolkata",Umpire A,Umpire B
821,2022,Delhi,2022-04-25,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,bat,normal,0,Kolkata Knight Riders,6,0,B Kumar,"Arun Jaitley Stadium, Delhi",Umpire A,Umpire B
822,2022,Jaipur,2022-04-26,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kolkata Knight Riders,0,7,Q de Kock,"Sawai Mansingh Stadium, Jaipur",Umpire A,Umpire B
823,2022,Lucknow,2022-04-27,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,normal,0,Mumbai Indians,0,4,SL Malinga,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
824,2022,Delhi,2022-04-28,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,5,AB de Villiers,"Arun Jaitley Stadium, Delhi",Umpire A,Umpire B
825,2022,Mohali,2022-04-29,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,0,4,Q de Kock,"PCA Stadium, Mohali",Umpire A,Umpire B
826,2022,Kolkata,2022-04-30,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,0,4,F du Plessis,"Eden Gardens, Kolkata",Umpire A,Umpire B
827,2022,Bangalore,2022-05-01,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,bat,normal,0,Gujarat Titans,38,0,UT Yadav,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
828,2022,Kolkata,2022-05-02,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Royal Challengers Bangalore,0,8,Mohammed Shami,"Eden Gardens, Kolkata",Umpire A,Umpire B
829,2022,Delhi,2022-05-03,Punjab Kings,Mumbai Indians,Punjab Kings,bat,normal,0,Mumbai Indians,77,0,JC Archer,"Arun Jaitley Stadium, Delhi",Umpire A,Umpire B
830,2022,Delhi,2022-05-04,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,normal,0,Chennai Super Kings,7,0,UT Yadav,"Arun Jaitley Stadium, Delhi",Umpire A,Umpire B
831,2022,Kolkata,2022-05-05,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,4,KA Pollard,"Eden Gardens, Kolkata",Umpire A,Umpire B
832,2022,Jaipur,2022-05-06,Gujarat Titans,Punjab Kings,Gujarat Titans,bat,normal,0,Punjab Kings,18,0,HV Patel,"Sawai Mansingh Stadium, Jaipur",Umpire A,Umpire B
833,2022,Kolkata,2022-05-07,Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,0,4,PP Chawla,"Eden Gardens, Kolkata",Umpire A,Umpire B
834,2022,Ahmedabad,2022-05-08,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,36,0,V Kohli,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
835,2022,Bangalore,2022-05-09,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,normal,0,Delhi Capitals,68,0,JJ Bumrah,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
836,2022,Mohali,2022-05-10,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kolkata Knight Riders,32,0,SK Raina,"PCA Stadium, Mohali",Umpire A,Umpire B
837,2022,Bangalore,2022-05-11,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,field,normal,0,Gujarat Titans,16,0,Z Khan,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
838,2022,Delhi,2022-05-12,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,CH Gayle,"Arun Jaitley Stadium, Delhi",Umpire A,Umpire B
839,2022,Hyderabad,2022-05-13,Royal Challengers Bangalore,Gujarat Titans,Royal Challengers Bangalore,field,normal,0,Gujarat Titans,0,8,DA Warner,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",Umpire A,Umpire B
840,2022,Lucknow,2022-05-14,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Punjab Kings,0,1,JC Archer,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
841,2022,Hyderabad,2022-05-15,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Kolkata Knight Riders,85,0,R Ashwin,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",Umpire A,Umpire B
842,2022,Lucknow,2022-05-16,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,3,YS Chahal,"BRSABV Ekana Cricket Stadium, Lucknow",Umpire A,Umpire B
843,2022,Mumbai,2022-05-17,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,field,normal,0,Punjab Kings,80,0,F du Plessis,"Wankhede Stadium, Mumbai",Umpire A,Umpire B
844,2022,Chennai,2022-05-18,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,0,5,V Kohli,"MA Chidambaram Stadium, Chennai",Umpire A,Umpire B
845,2022,Bangalore,2022-05-19,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,4,F du Plessis,"M Chinnaswamy Stadium, Bangalore",Umpire A,Umpire B
846,2022,Chennai,2022-05-20,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,44,0,AM Rahane,"MA Chidambaram Stadium, Chennai",Umpire A,Umpire B
847,2022,Chennai,2022-05-21,Gujarat Titans,Rajasthan Royals,Gujarat Titans,field,normal,0,Gujarat Titans,90,0,Q de Kock,"MA Chidambaram Stadium, Chennai",Umpire A,Umpire B
848,2022,Jaipur,2022-05-22,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,7,0,S Dhawan,"Sawai Mansingh Stadium, Jaipur",Umpire A,Umpire B
849,2022,Mumbai,2022-05-23,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Mumbai Indians,0,7,DA Warner,"Wankhede Stadium, Mumbai",Umpire A,Umpire B
850,2022,Ahmedabad,2022-05-24,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,normal,0,Rajasthan Royals,0,6,DJ Bravo,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
851,2022,Delhi,2022-05-25,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Gujarat Titans,0,9,T Natarajan,"Arun Jaitley Stadium, Delhi",Umpire A,Umpire B
852,2022,Hyderabad,2022-05-26,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,56,0,JC Archer,"Rajiv Gandhi Intl Cricket Stadium, Hyderabad",Umpire A,Umpire B
853,2022,Ahmedabad,2022-05-27,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,PP Chawla,"Narendra Modi Stadium, Ahmedabad",Umpire A,Umpire B
854,2022,Mohali,2022-05-28,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,70,0,RG Sharma,"PCA Stadium, Mohali",Umpire A,Umpire B
